measurement,one_way_delay_us
1606,0.198518
1607,0.195787
1608,0.196593
1609,0.197447
1610,0.198408
1611,0.198390
1612,0.199278
1613,0.200189
1614,0.201021
1615,0.200242
1616,0.195049
1617,0.195839
1618,0.196697
1619,0.197542
1620,0.197383
1621,0.194841
1622,0.195600
1623,0.196470
1624,0.197376
1625,0.198268
1626,0.199155
1627,0.200026
1628,0.199495
1629,0.200353
1630,0.201236
1631,0.202142
1632,0.203019
1633,0.203907
1634,0.204798
1635,0.203997
1636,0.204772
1637,0.205738
1638,0.186709
1639,0.187429
1640,0.188257
1641,0.186566
1642,0.187361
1643,0.188190
1644,0.189028
1645,0.189868
1646,0.189777
1647,0.190587
1648,0.191291
1649,0.192145
1650,0.192969
1651,0.192432
1652,0.193261
1653,0.194129
1654,0.194966
1655,0.195737
1656,0.196593
1657,0.195346
1658,0.196150
1659,0.190053
1660,0.190817
1661,0.191634
1662,0.192488
1663,0.193330
1664,0.194168
1665,0.193478
1666,0.184288
1667,0.185041
1668,0.185877
1669,0.186727
1670,0.187595
1671,0.187307
1672,0.188146
1673,0.189008
1674,0.188995
1675,0.189840
1676,0.190683
1677,0.191542
1678,0.192417
1679,0.191994
1680,0.192683
1681,0.193536
1682,0.194426
1683,0.195287
1684,0.196144
1685,0.197064
1686,0.192878
1687,0.193660
1688,0.194613
1689,0.194548
1690,0.195409
1691,0.196835
1692,0.197681
1693,0.197400
1694,0.198230
1695,0.190077
1696,0.190806
1697,0.191645
1698,0.189932
1699,0.190810
1700,0.191665
1701,0.192675
1702,0.192552
1703,0.193474
1704,0.194369
1705,0.195212
1706,0.196077
1707,0.195420
1708,0.196272
1709,0.197133
1710,0.187678
1711,0.188422
1712,0.189238
1713,0.190083
1714,0.190911
1715,0.189913
1716,0.190649
1717,0.191503
1718,0.192338
1719,0.191474
1720,0.192340
1721,0.186242
1722,0.187034
1723,0.187912
1724,0.188805
1725,0.183834
1726,0.184480
1727,0.185240
1728,0.186033
1729,0.185127
1730,0.185950
1731,0.186821
1732,0.187685
1733,0.188606
1734,0.187818
1735,0.188704
1736,0.189648
1737,0.190387
1738,0.191244
1739,0.192142
1740,0.191666
1741,0.192516
1742,0.193431
1743,0.194329
1744,0.195222
1745,0.196129
1746,0.196917
1747,0.196747
1748,0.197579
1749,0.198460
1750,0.199306
1751,0.200208
1752,0.199885
1753,0.200719
1754,0.201613
1755,0.201548
1756,0.202327
1757,0.188788
1758,0.189515
1759,0.190362
1760,0.191265
1761,0.192122
1762,0.191688
1763,0.192550
1764,0.193399
1765,0.192863
1766,0.193691
1767,0.193737
1768,0.194476
1769,0.195362
1770,0.196260
1771,0.197098
1772,0.196796
1773,0.197657
1774,0.198533
1775,0.199412
1776,0.199305
1777,0.200131
1778,0.200983
1779,0.201837
1780,0.187084
1781,0.187872
1782,0.188721
1783,0.189556
1784,0.190460
1785,0.191367
1786,0.190845
1787,0.191706
1788,0.192581
1789,0.193435
1790,0.194337
1791,0.192281
1792,0.193081
1793,0.193926
1794,0.194768
1795,0.195623
1796,0.196502
1797,0.197402
1798,0.197497
1799,0.197188
1800,0.198068
1801,0.198978
1802,0.200020
1803,0.199785
1804,0.200671
1805,0.201522
1806,0.202417
1807,0.203309
1808,0.203405
1809,0.204265
1810,0.193862
1811,0.194739
1812,0.195581
1813,0.196433
1814,0.197297
1815,0.198197
1816,0.197596
1817,0.198491
1818,0.199281
1819,0.187156
1820,0.187967
1821,0.188862
1822,0.189770
1823,0.190718
1824,0.191645
1825,0.192575
1826,0.193484
1827,0.192662
1828,0.193465
1829,0.194323
1830,0.195211
1831,0.196090
1832,0.196973
1833,0.196463
1834,0.197301
1835,0.198154
1836,0.198861
1837,0.193429
1838,0.194213
1839,0.195147
1840,0.196045
1841,0.194459
1842,0.195338
1843,0.196300
1844,0.197209
1845,0.197256
1846,0.198220
1847,0.199121
1848,0.199977
1849,0.200875
1850,0.201745
1851,0.201450
1852,0.202281
1853,0.201321
1854,0.202125
1855,0.193570
1856,0.194400
1857,0.195277
1858,0.196161
1859,0.197025
1860,0.192571
1861,0.193416
1862,0.194300
1863,0.195206
1864,0.186889
1865,0.187741
1866,0.188632
