measurement,one_way_delay_us
1380,-0.845797
1381,-0.846206
1382,-0.844984
1383,-0.845668
1384,-0.845748
1385,-0.846161
1386,-0.845004
1387,-0.845674
1388,-0.845806
1389,-0.846226
1390,-0.845035
1391,-0.845693
1392,-0.845785
1393,-0.846168
1394,-0.845032
1395,-0.845703
1396,-0.845801
1397,-0.846221
1398,-0.844528
1399,-0.845847
1400,-0.845920
1401,-0.846116
1402,-0.844943
1403,-0.845625
1404,-0.845515
1405,-0.845331
1406,-0.845008
1407,-0.845741
1408,-0.845591
1409,-0.846012
1410,-0.844255
1411,-0.845239
1412,-0.844285
1413,-0.844968
1414,-0.845818
1415,-0.845326
1416,-0.846068
1417,-0.844905
1418,-0.845613
1419,-0.845151
1420,-0.843833
1421,-0.844589
1422,-0.845516
1423,-0.845631
1424,-0.846012
1425,-0.845057
1426,-0.845661
1427,-0.845755
1428,-0.846139
1429,-0.845031
1430,-0.843894
1431,-0.844739
1432,-0.843859
1433,-0.844610
1434,-0.845536
1435,-0.845681
1436,-0.846071
1437,-0.845051
1438,-0.845666
1439,-0.845730
1440,-0.846131
1441,-0.844966
1442,-0.845615
1443,-0.846198
1444,-0.845947
1445,-0.845057
1446,-0.845716
1447,-0.845801
1448,-0.846226
1449,-0.845008
1450,-0.845663
1451,-0.845759
1452,-0.846157
1453,-0.845023
1454,-0.845702
1455,-0.845811
1456,-0.846213
1457,-0.845029
1458,-0.845698
1459,-0.845790
1460,-0.846233
1461,-0.845002
1462,-0.845671
1463,-0.845749
1464,-0.846150
1465,-0.845007
1466,-0.845731
1467,-0.845826
1468,-0.846231
1469,-0.845034
1470,-0.845712
1471,-0.845808
1472,-0.846229
1473,-0.845028
1474,-0.845738
1475,-0.845831
1476,-0.845208
1477,-0.845024
1478,-0.845630
1479,-0.845372
1480,-0.846141
1481,-0.844533
1482,-0.845297
1483,-0.846138
1484,-0.846044
1485,-0.844731
1486,-0.845454
1487,-0.846250
1488,-0.846220
1489,-0.845081
1490,-0.845760
1491,-0.845864
1492,-0.845337
1493,-0.844982
1494,-0.845649
1495,-0.845415
1496,-0.846221
1497,-0.844995
1498,-0.845763
1499,-0.845908
1500,-0.845332
1501,-0.844949
1502,-0.845575
1503,-0.845508
1504,-0.845507
1505,-0.845033
1506,-0.843979
1507,-0.844805
1508,-0.843297
1509,-0.843998
1510,-0.844320
1511,-0.845281
1512,-0.844560
1513,-0.844582
1514,-0.845281
1515,-0.845998
1516,-0.845688
1517,-0.844854
1518,-0.845645
1519,-0.845207
1520,-0.845994
1521,-0.844945
1522,-0.845550
1523,-0.844848
1524,-0.845600
1525,-0.844943
1526,-0.845645
1527,-0.845365
1528,-0.846127
1529,-0.844209
1530,-0.845857
1531,-0.845135
1532,-0.843904
1533,-0.844543
1534,-0.845390
1535,-0.846197
1536,-0.846038
1537,-0.844277
1538,-0.845018
1539,-0.845906
1540,-0.845021
1541,-0.843863
1542,-0.844636
1543,-0.845513
1544,-0.845463
1545,-0.845420
1546,-0.844003
1547,-0.845574
1548,-0.845490
1549,-0.845437
1550,-0.845086
1551,-0.845762
1552,-0.845611
1553,-0.846086
1554,-0.845097
1555,-0.845778
1556,-0.845860
1557,-0.846125
1558,-0.845103
1559,-0.844968
1560,-0.845714
1561,-0.846024
1562,-0.844938
1563,-0.845683
1564,-0.845665
1565,-0.845927
1566,-0.845107
1567,-0.845785
1568,-0.845811
1569,-0.846068
1570,-0.845052
1571,-0.845739
1572,-0.845866
1573,-0.846164
1574,-0.845054
1575,-0.845698
1576,-0.845785
1577,-0.846063
1578,-0.845077
1579,-0.845785
1580,-0.845801
1581,-0.846099
1582,-0.844138
1583,-0.845850
1584,-0.845916
1585,-0.846175
1586,-0.845063
1587,-0.845784
1588,-0.845928
1589,-0.846208
1590,-0.845014
1591,-0.845735
1592,-0.845879
1593,-0.843542
1594,-0.844388
1595,-0.845316
1596,-0.846136
1597,-0.846191
1598,-0.845348
1599,-0.846128
1600,-0.845969
1601,-0.845751
1602,-0.845401
1603,-0.846264
1604,-0.846147
1605,-0.845668
1606,-0.846027
1607,-0.845246
1608,-0.845874
1609,-0.845669
1610,-0.846049
1611,-0.844453
1612,-0.844812
1613,-0.845539
1614,-0.843441
1615,-0.844264
1616,-0.845145
1617,-0.846042
1618,-0.845975
1619,-0.845552
1620,-0.845197
1621,-0.845963
1622,-0.845725
1623,-0.845786
1624,-0.846106
1625,-0.845516
1626,-0.846153
1627,-0.845969
1628,-0.845845
1629,-0.845683
1630,-0.846073
1631,-0.845463
1632,-0.845173
1633,-0.845798
1634,-0.846141
1635,-0.843751
1636,-0.844518
1637,-0.845402
1638,-0.846209
1639,-0.846240
1640,-0.846157
1641,-0.845955
1642,-0.846164
1643,-0.845810
1644,-0.845622
1645,-0.843593
1646,-0.844382
1647,-0.845352
1648,-0.846166
1649,-0.846221
1650,-0.844253
1651,-0.844860
1652,-0.845667
1653,-0.845693
1654,-0.846135
1655,-0.844972
1656,-0.845695
1657,-0.845579
1658,-0.845514
1659,-0.844950
