measurement,one_way_delay_us
1109,-0.845804
1110,-0.844820
1111,-0.845984
1112,-0.845767
1113,-0.845599
1114,-0.845504
1115,-0.844765
1116,-0.845507
1117,-0.846229
1118,-0.845525
1119,-0.845179
1120,-0.845950
1121,-0.846158
1122,-0.845654
1123,-0.845984
1124,-0.845345
1125,-0.845974
1126,-0.845771
1127,-0.845866
1128,-0.846212
1129,-0.845988
1130,-0.845775
1131,-0.845809
1132,-0.846182
1133,-0.845550
1134,-0.846196
1135,-0.845997
1136,-0.845951
1137,-0.845798
1138,-0.845689
1139,-0.846156
1140,-0.845592
1141,-0.845903
1142,-0.845217
1143,-0.845984
1144,-0.845900
1145,-0.845806
1146,-0.845422
1147,-0.846248
1148,-0.846227
1149,-0.846057
1150,-0.845937
1151,-0.845105
1152,-0.845819
1153,-0.845421
1154,-0.846086
1155,-0.845818
1156,-0.846023
1157,-0.844928
1158,-0.845627
1159,-0.845942
1160,-0.845331
1161,-0.846101
1162,-0.845296
1163,-0.846002
1164,-0.845812
1165,-0.846111
1166,-0.845084
1167,-0.845644
1168,-0.845782
1169,-0.845340
1170,-0.846084
1171,-0.845668
1172,-0.846086
1173,-0.845135
1174,-0.845770
1175,-0.846005
1176,-0.845131
1177,-0.845820
1178,-0.846025
1179,-0.846125
1180,-0.845825
1181,-0.845855
1182,-0.844899
1183,-0.844869
1184,-0.844551
1185,-0.845330
1186,-0.846075
1187,-0.845333
1188,-0.846016
1189,-0.845742
1190,-0.846061
1191,-0.845511
1192,-0.845890
1193,-0.846214
1194,-0.845884
1195,-0.845724
1196,-0.846163
1197,-0.845625
1198,-0.845841
1199,-0.845342
1200,-0.846082
1201,-0.846087
1202,-0.846042
1203,-0.846141
1204,-0.845429
1205,-0.846232
1206,-0.845874
1207,-0.846144
1208,-0.846179
1209,-0.845356
1210,-0.846045
1211,-0.844978
1212,-0.845694
1213,-0.845624
1214,-0.845011
1215,-0.845738
1216,-0.846141
1217,-0.845857
1218,-0.846142
1219,-0.845375
1220,-0.846133
1221,-0.845943
1222,-0.846029
1223,-0.846075
1224,-0.845402
1225,-0.846163
1226,-0.846071
1227,-0.845889
1228,-0.845667
1229,-0.846149
1230,-0.845514
1231,-0.845925
1232,-0.845365
1233,-0.846120
1234,-0.845932
1235,-0.845954
1236,-0.845995
1237,-0.845771
1238,-0.845462
1239,-0.846257
1240,-0.845771
1241,-0.846048
1242,-0.845541
1243,-0.845775
1244,-0.845263
1245,-0.845990
1246,-0.845882
1247,-0.845701
1248,-0.846197
1249,-0.845594
1250,-0.845929
1251,-0.845511
1252,-0.846162
1253,-0.846043
1254,-0.846201
1255,-0.845928
1256,-0.845909
1257,-0.845805
1258,-0.845666
1259,-0.846127
1260,-0.845538
1261,-0.845891
1262,-0.845308
1263,-0.846061
1264,-0.846058
1265,-0.845838
1266,-0.846076
1267,-0.845581
1268,-0.846031
1269,-0.845248
1270,-0.845947
1271,-0.845731
1272,-0.845798
1273,-0.846083
1274,-0.845788
1275,-0.845626
1276,-0.845976
1277,-0.846252
1278,-0.846132
1279,-0.845969
1280,-0.845729
1281,-0.845556
1282,-0.845813
1283,-0.845357
1284,-0.845558
1285,-0.845353
1286,-0.846149
1287,-0.845555
1288,-0.845906
1289,-0.845665
1290,-0.845152
1291,-0.845338
1292,-0.846114
1293,-0.845639
1294,-0.845592
1295,-0.845366
1296,-0.845748
1297,-0.845746
1298,-0.846002
1299,-0.845601
1300,-0.845804
1301,-0.845520
1302,-0.845329
1303,-0.846042
1304,-0.845824
1305,-0.845899
1306,-0.846225
1307,-0.846008
1308,-0.845702
1309,-0.845594
1310,-0.846112
1311,-0.845829
1312,-0.845097
1313,-0.845852
1314,-0.845125
1315,-0.845899
1316,-0.846078
1317,-0.846174
1318,-0.845713
1319,-0.845421
1320,-0.845910
1321,-0.845387
1322,-0.846130
1323,-0.846149
1324,-0.846030
1325,-0.846167
